product_id,product_name,actual_price,discounted_price,discounted_amount,discount_percentage,category,subcategory,rating,rating_count,ranking
B07YWS9SP9,"Zebronics, ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan, Dual USB Port and Blue LED Lights",11.99,7.19,4.8,0.4,Computers & Accessories,Accessories & Peripherals,4.0,7601.0,Very Good
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),14.5,6.08,8.42,0.58,Computers & Accessories,Networking Devices,4.1,8131.0,Very Good
B08WLY8V9S,"Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support & Pain Relief| Suitable for Gaming, Computer, Laptop, Home & Office Non-Slip Rubber Base (Blue)",10.79,5.1,5.6899999999999995,0.53,Computers & Accessories,Accessories & Peripherals,4.5,4219.0,Very Good
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",47.99,17.99,30.000000000000004,0.63,Electronics,"Headphones, Earbuds & Accessories",4.2,42775.0,Very Good
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad 9th Generation Cover 2021 8th Gen 2020 7th Gen 2019 Generation Case - Black,29.99,6.59,23.4,0.78,Computers & Accessories,Accessories & Peripherals,4.3,5556.0,Very Good
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",4.74,2.39,2.35,0.5,Computers & Accessories,Accessories & Peripherals,4.2,92595.0,Very Good
B01MQ2A86A,"Logitech M331 Silent Plus Wireless Mouse, 2.4GHz with USB Nano Receiver, 1000 DPI Optical Tracking, 3 Buttons, 24 Month Life Battery, PC/Mac/Laptop - Black",19.74,15.54,4.199999999999999,0.21,Computers & Accessories,Accessories & Peripherals,4.6,12375.0,Very Good
B00KIE28X0,"Camel Artist Acrylic Color Box - 9ml Tubes, 12 Shades",3.72,3.72,0.0,0.0,Home & Kitchen,Craft Materials,4.5,5882.0,Very Good
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",1.79,1.79,0.0,0.0,Computers & Accessories,Accessories & Peripherals,4.3,10833.0,Very Good
B0BHYJ8CVF,"Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wireless Technology, Soft & Silent Button, Compact Size (Grey)",17.99,13.79,4.199999999999999,0.23,Computers & Accessories,Accessories & Peripherals,4.1,10443.0,Very Good
B0BCVJ3PVP,"SupCares Laptop Stand 7 Height Adjustable, Aluminium, Ventilated, Foldable, Portable Laptop Holder for Desk & Table Mount Upto 15.6 inch Laptop with Carry Pouch (Silver)",15.59,5.99,9.6,0.62,Computers & Accessories,Accessories & Peripherals,4.5,434.0,Very Good
B0B2931FCV,"ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC, Gaming Mode (up to 50ms), up to 18H Playback, BT V5.2, Fidget Case, Voice Assistant, Splash Proof, Type C (Midnight Black)",50.39,11.99,38.4,0.76,Electronics,"Headphones, Earbuds & Accessories",3.5,1913.0,Good
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inches - WDS240G3G0A,48.0,20.51,27.49,0.57,Computers & Accessories,Components,4.4,3029.0,Very Good
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smudge-free Writing| Preferred By Students For Exam & Class Notes| Study At Home Essential,3.0,3.0,0.0,0.0,Office Products,Office Paper Products,4.2,2628.0,Very Good
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",26.39,14.39,12.0,0.45,Computers & Accessories,Networking Devices,4.4,24780.0,Very Good
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter Sparkle Pens|10 colour ink shades for art lovers and kids|Fun at home essentials,1.2,1.08,0.11999999999999988,0.1,Home & Kitchen,Craft Materials,4.4,10718.0,Very Good
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",71.99,24.3,47.69,0.66,Electronics,Mobiles & Accessories,4.2,6233.0,Very Good
B08LT9BMPP,"Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting, 6 Programmable Buttons, Gaming Grade Sensor, 8K DPI Tracking, 16.8mn Color, Light Weight - Black",23.94,17.94,6.0,0.25,Computers & Accessories,Accessories & Peripherals,4.5,10541.0,Very Good
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",25.2,9.59,15.61,0.62,Computers & Accessories,Accessories & Peripherals,4.3,8188.0,Very Good
B0814ZY6FP,"Zebronics ZEB-VITA Wireless Bluetooth 10W Portable Bar Speaker With Supporting USB, SD Card, AUX, FM, TWS & Call Function",14.39,10.79,3.6000000000000014,0.25,Electronics,Home Audio,3.8,10751.0,Good
B09F3PDDRF,"Lapster USB 3.0 sata Cable for 2.5 inch SSD and HDD , USB 3.0 to SATA III Hard Driver Adapter , sata to USB Cable-(Blue)",11.99,4.19,7.8,0.65,Computers & Accessories,Accessories & Peripherals,3.9,817.0,Good
B07X963JNS,"URBN 10000 mAh Lithium Power Bank UPR10K with 12 Watt Fast Charging, Blue",29.99,10.8,19.189999999999998,0.64,Electronics,Mobiles & Accessories,4.0,36384.0,Very Good
B09LD3116F,Qubo Smart Cam 360 from Hero Group | Made in India | 2MP 1080p Full HD | CCTV Wi-Fi Camera | 360 Degree Coverage| Two Way Talk | Mobile App Connectivity | Night Vision | Cloud & SD Card Recording,47.88,29.88,18.000000000000004,0.38,Electronics,Cameras & Photography,4.1,3606.0,Very Good
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025",2.4,1.39,1.01,0.42,Electronics,General Purpose Batteries & Battery Chargers,4.4,357.0,Very Good
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",2.76,2.4,0.3599999999999999,0.13,Home & Kitchen,Craft Materials,4.4,10170.0,Very Good
B07DJ5KYDZ,Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black),33.55,14.99,18.559999999999995,0.55,Computers & Accessories,Accessories & Peripherals,4.4,4598.0,Very Good
B009LJ2BXA,"Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa)",11.99,7.79,4.2,0.35,Computers & Accessories,Accessories & Peripherals,3.5,7222.0,Good
B09BVCVTBC,"Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported",41.99,31.79,10.200000000000003,0.24,Computers & Accessories,Accessories & Peripherals,4.5,1271.0,Very Good
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",4.19,2.39,1.8000000000000003,0.43,Computers & Accessories,Accessories & Peripherals,4.1,314.0,Very Good
B07SY4C3TD,HP GT 53 XL Cartridge Ink,8.68,7.15,1.5299999999999994,0.18,Computers & Accessories,"Printers, Inks & Accessories",4.4,3219.0,Very Good
B094JB13XL,"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)",71.99,29.99,42.0,0.58,Electronics,Wearable Technology,4.1,38879.0,Very Good
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",149.99,59.99,90.0,0.6,Electronics,Home Audio,4.2,4541.0,Very Good
B08MTLLSL8,boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green),15.48,4.79,10.690000000000001,0.69,Electronics,"Headphones, Earbuds & Accessories",4.2,76042.0,Very Good
B08Y57TPDM,"Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016",2.4,1.39,1.01,0.42,Electronics,General Purpose Batteries & Battery Chargers,4.3,485.0,Very Good
B09CYTJV3N,"MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White",71.99,53.99,17.999999999999993,0.25,Electronics,Cameras & Photography,4.3,44696.0,Very Good
B07GLNJC25,"ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black",5.99,3.96,2.0300000000000002,0.34,Computers & Accessories,Accessories & Peripherals,3.7,8566.0,Good
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",29.99,7.79,22.2,0.74,Electronics,"Headphones, Earbuds & Accessories",3.9,13049.0,Good
B07TMCXRFV,"ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack",19.19,14.81,4.380000000000001,0.23,Computers & Accessories,Accessories & Peripherals,4.5,16680.0,Very Good
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),35.88,16.79,19.090000000000003,0.53,Electronics,"Headphones, Earbuds & Accessories",4.1,97174.0,Very Good
B00LZPQVMK,Parker Vector Standard Chrome Trim Ball Pen (Ink - Black),3.84,3.26,0.5800000000000001,0.15,Office Products,Office Paper Products,4.0,3686.0,Very Good
B08X77LM8C,"Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black)",11.99,1.19,10.8,0.9,Electronics,"Headphones, Earbuds & Accessories",3.8,594.0,Good
B01EJ5MM5M,Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge,46.5,41.98,4.520000000000003,0.1,Computers & Accessories,"Printers, Inks & Accessories",3.4,12185.0,Good
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",229.32,121.19,108.13,0.47,Computers & Accessories,Monitors,4.3,2623.0,Very Good
B07Z1Z77ZZ,"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",11.99,5.39,6.6000000000000005,0.55,Computers & Accessories,Accessories & Peripherals,4.3,9701.0,Very Good
B00DJ5N9VK,Faber-Castell Connector Pen Set - Pack of 25 (Assorted),1.8,1.8,0.0,0.0,Toys & Games,Arts & Crafts,4.3,15867.0,Very Good
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",17.99,4.18,13.809999999999999,0.77,Computers & Accessories,Accessories & Peripherals,4.2,656.0,Very Good
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",35.99,14.39,21.6,0.6,Computers & Accessories,Networking Devices,4.1,10725.0,Very Good
B07NTKGW45,"SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",10.79,4.76,6.029999999999999,0.56,Computers & Accessories,Accessories & Peripherals,4.0,3025.0,Very Good
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",4.19,1.85,2.3400000000000003,0.56,Computers & Accessories,Accessories & Peripherals,4.3,7064.0,Very Good
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",17.88,8.39,9.489999999999998,0.53,Computers & Accessories,Accessories & Peripherals,4.0,5736.0,Very Good
B07XJWTYM2,"realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow)",23.99,20.15,3.84,0.16,Electronics,"Headphones, Earbuds & Accessories",4.1,72563.0,Very Good
B09939XJX8,"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors",18.0,4.25,13.75,0.76,Computers & Accessories,Accessories & Peripherals,4.0,1026.0,Very Good
B09MDCZJXS,"Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS)",65.99,14.39,51.599999999999994,0.78,Computers & Accessories,Accessories & Peripherals,3.8,2043.0,Good
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],17.99,4.55,13.439999999999998,0.75,Computers & Accessories,Accessories & Peripherals,4.2,4149.0,Very Good
B0BG62HMDJ,"Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB",9.3,5.99,3.3100000000000005,0.36,Computers & Accessories,External Devices & Data Storage,4.3,74.0,Very Good
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",384.0,124.67,259.33,0.68,Computers & Accessories,External Devices & Data Storage,4.4,41398.0,Very Good
B08SBH499M,"ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop",15.6,7.79,7.81,0.5,Computers & Accessories,Accessories & Peripherals,4.1,5195.0,Very Good
B08FYB5HHK,"TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design",23.99,14.39,9.599999999999998,0.4,Computers & Accessories,Networking Devices,4.5,22420.0,Very Good
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,11.99,1.67,10.32,0.86,Computers & Accessories,Accessories & Peripherals,4.0,1313.0,Very Good
B0B5GJRTHB,"Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black)",23.99,10.67,13.319999999999999,0.56,Electronics,"Headphones, Earbuds & Accessories",4.2,2284.0,Very Good
B09GBBJV72,"HP 330 Wireless Black Keyboard and Mouse Set with Numeric Keypad, 2.4GHz Wireless Connection and 1600 DPI, USB Receiver, LED Indicators , Black(2V9E6AA)",26.39,16.91,9.48,0.36,Computers & Accessories,Accessories & Peripherals,3.9,427.0,Good
B07P434WJY,"RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G2000, G2002, G2010, G2012, G2100, G3000, G3010, G3012, G3100, G4000, G4010",23.99,6.59,17.4,0.73,Computers & Accessories,"Printers, Inks & Accessories",4.3,1367.0,Very Good
B07T9FV9YP,Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC,21.59,8.99,12.6,0.58,Computers & Accessories,Accessories & Peripherals,4.0,13199.0,Very Good
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,10.14,3.95,6.19,0.61,Computers & Accessories,Accessories & Peripherals,4.2,29746.0,Very Good
B08WKFSN84,"Wayona Type C To Type C 65W/3.25A Nylon Braided Fast Charging Cable Compatible For Laptop, Macbook, Samsung Galaxy M33 M53 M51 S20 Ultra, A71, A53, A51, Ipad Pro 2018 (1M, Grey)",13.19,4.55,8.64,0.66,Computers & Accessories,Accessories & Peripherals,4.3,2806.0,Very Good
B09TBCVJS3,"Amazfit GTS2 Mini (New Version) Smart Watch with Always-on AMOLED Display, Alexa Built-in, SpO2, 14 Days' Battery Life, 68 Sports Modes, GPS, HR, Sleep & Stress Monitoring (Meteor Black)",95.99,71.98,24.00999999999999,0.25,Electronics,Wearable Technology,4.2,30355.0,Very Good
B08TR61BVK,"Tabelito® Polyester Foam, Nylon Hybrid laptopss Bag Sleeve Case Cover Pouch for laptopss Apple/Dell/Lenovo/ Asus/ Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (15.6 inches /39.6cm, Blue) laptopsss",17.99,3.59,14.399999999999999,0.8,Computers & Accessories,Accessories & Peripherals,4.2,2868.0,Very Good
B0B2CPVXHX,Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector for Xiaomi Mi Pad 5 11 inch,17.99,4.55,13.439999999999998,0.75,Computers & Accessories,Accessories & Peripherals,4.1,670.0,Very Good
B08XNL93PL,"Portronics Ruffpad 15 Re-Writable LCD Screen 38.1cm (15-inch) Writing Pad for Drawing, Playing, Handwriting Gifts for Kids & Adults (Grey)",35.99,16.79,19.200000000000003,0.53,Office Products,Office Paper Products,4.3,3530.0,Very Good
B088GXTJM3,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots",15.59,8.39,7.199999999999999,0.46,Electronics,Cameras & Photography,4.3,6183.0,Very Good
B099S26HWG,"Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cover, 180 Pages, Single Line, Pack of 4",3.6,3.6,0.0,0.0,Office Products,Office Paper Products,4.2,419.0,Very Good
B08461VC1Z,"Scarters Mouse Pad, Desk Mat Extended for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip, Reversible Splash-Proof – Deskspread ~ Navy Blue & Yellow",23.94,11.99,11.950000000000001,0.5,Computers & Accessories,Accessories & Peripherals,4.5,7317.0,Very Good
B00K32PEW4,"Casio MJ-120D 150 Steps Check and Correct Desktop Calculator with Tax Keys, Black",6.42,6.42,0.0,0.0,Office Products,Office Electronics,4.4,4426.0,Very Good
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),299.99,167.99,132.0,0.44,Electronics,"Home Theater, TV & Video",4.2,45237.0,Very Good
B07LFWP97N,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey",13.19,3.23,9.959999999999999,0.76,Computers & Accessories,Accessories & Peripherals,4.1,1092.0,Very Good
B0746N6WML,"Parker Vector Camouflage Gift Set - Roller Ball Pen & Parker Logo Keychain (Black Body, Blue Ink), 2 Piece Set",5.4,4.09,1.3100000000000005,0.24,Office Products,Office Paper Products,4.3,2493.0,Very Good
B07W9KYT62,"TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset",47.99,29.99,18.000000000000004,0.38,Computers & Accessories,Networking Devices,4.4,12679.0,Very Good
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",7.19,4.19,3.0,0.42,Computers & Accessories,Accessories & Peripherals,4.1,210.0,Very Good
B08D9MNH4B,"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.",84.06,70.79,13.269999999999996,0.16,Computers & Accessories,"Printers, Inks & Accessories",3.6,4199.0,Good
B078G6ZF5Z,"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",14.39,8.39,6.0,0.42,Electronics,Mobiles & Accessories,4.0,14403.0,Very Good
B09MKG4ZCM,"Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2.4GHz & 5GHz Frequency|128MB RAM | DualCore 4 Thread CPU|4 Omni Directional Antenna|Mi Wi-Fi app-Parental Control & Anti Hacking|Repeater, White",35.99,18.78,17.21,0.48,Computers & Accessories,Networking Devices,4.0,11113.0,Very Good
